Time (h),U1 (V),U2 (V),U3 (V),U4 (V),U5 (V),Utot (V),J (A/cmｲ),I (A),TinH2 (C),ToutH2 (C),TinAIR (C),ToutAIR (C),TinWAT (C),ToutWAT (C),PinAIR (mbara),PoutAIR (mbara),PoutH2 (mbara),PinH2 (mbara),DinH2 (l/mn),DoutH2 (l/mn),DinAIR (l/mn),DoutAIR (l/mn),DWAT (l/mn),HrAIRFC (%)
803,0.643996778,0.643996778,0.638950607,0.63766443,0.634633254,3.626,0.127,70.7009,29.009,38.199,44.803,51.793,53.246,55.734,1298.455,1265.507,1301.096,1287.213,4.762,2.794,23.009,21.036,2.139,52.038
803.5,0.64398845,0.64398845,0.638894612,0.63771051,0.634615725,3.626,0.127,70.7009,29.009,38.199,44.803,51.793,53.246,55.734,1298.455,1265.507,1301.096,1287.213,4.762,2.794,23.009,21.036,2.139,52.038
804,0.643961387,0.643961387,0.638777922,0.637681432,0.634665067,3.626,0.126,70.701,29.001,38.173,45.095,51.312,53.214,55.726,1301.447,1268.018,1295.862,1282.396,4.863,2.793,23.046,21.036,2.139,52.049
804.5,0.643895754,0.643895754,0.638610651,0.6375535,0.634711583,3.626,0.126,70.701,29.001,38.173,45.095,51.312,53.214,55.726,1301.447,1268.018,1295.862,1282.396,4.863,2.793,23.046,21.036,2.139,52.049
805,0.643770535,0.643770535,0.638436023,0.637356174,0.634686736,3.626,0.125,70.70081,29.081,38.182,45.098,51.007,53.203,55.649,1298.373,1266.166,1297.472,1284.734,4.008,2.794,23.068,21.038,2.208,52.064
805.5,0.64357828,0.64357828,0.638315983,0.637140799,0.634575461,3.626,0.125,70.70081,29.081,38.182,45.098,51.007,53.203,55.649,1298.373,1266.166,1297.472,1284.734,4.008,2.794,23.068,21.038,2.208,52.064
806,0.643331461,0.643331461,0.638288987,0.636952749,0.634427695,3.626,0.122,70.70095,29.095,38.164,45.852,51.923,53.162,55.579,1301.226,1268.237,1296.976,1283.651,4.319,2.793,23.128,21.036,2.185,52.065
806.5,0.643052199,0.643052199,0.638335503,0.636833145,0.634324311,3.626,0.122,70.70095,29.095,38.164,45.852,51.923,53.162,55.579,1301.226,1268.237,1296.976,1283.651,4.319,2.793,23.128,21.036,2.185,52.065
807,0.642770157,0.642770157,0.638387061,0.636821721,0.634324378,3.626,0.123,70.70076,29.076,39.154,45.109,51.483,53.002,55.682,1300.038,1268.327,1296.407,1283.023,4.262,2.795,23.128,21.036,2.141,52.051
807.5,0.642547169,0.642547169,0.638378733,0.636924232,0.634428198,3.626,0.123,70.70076,29.076,39.154,45.109,51.483,53.002,55.682,1300.038,1268.327,1296.407,1283.023,4.262,2.795,23.128,21.036,2.141,52.051
808,0.64248197,0.64248197,0.638261769,0.63707899,0.634578046,3.626,0.122,70.70081,29.081,38.147,44.817,51.983,53.216,55.722,1298.437,1265.734,1295.391,1283.567,4.148,2.794,23.046,21.036,2.065,52.005
808.5,0.642640478,0.642640478,0.63790792,0.63718983,0.634697213,3.626,0.122,70.70081,29.081,38.147,44.817,51.983,53.216,55.722,1298.437,1265.734,1295.391,1283.567,4.148,2.794,23.046,21.036,2.065,52.005
809,0.642967782,0.642967782,0.636605089,0.6372052,0.634744624,3.626,0.125,70.70076,29.076,39.144,45.376,51.026,53.231,55.766,1298.049,1265.052,1305.846,1291.049,4.092,2.793,23.107,21.036,2.139,52.042
809.5,0.643301609,0.643301609,0.631824843,0.637149484,0.63474534,3.626,0.125,70.70076,29.076,39.144,45.376,51.026,53.231,55.766,1298.049,1265.052,1305.846,1291.049,4.092,2.793,23.107,21.036,2.139,52.042
810,0.643491674,0.643491674,0.61767027,0.637077989,0.634762993,3.625,0.123,70.70095,29.095,39.151,45.039,51.125,53.232,55.717,1301.417,1268.124,1302.805,1289.525,4.072,2.794,23.171,21.036,2.141,52.047
810.5,0.643500718,0.643500718,0.585631289,0.637021121,0.634827038,3.625,0.123,70.70095,29.095,39.151,45.039,51.125,53.232,55.717,1301.417,1268.124,1302.805,1289.525,4.072,2.794,23.171,21.036,2.141,52.047
811,0.643402646,0.643402646,0.531754406,0.636969412,0.63489217,3.627,0.123,70.70071,29.071,39.171,46.604,51.461,53.353,55.635,1298.341,1265.905,1304.789,1292.692,4.204,2.793,23.011,21.038,2.139,52.003
811.5,0.643308462,0.643308462,0.467873756,0.636888869,0.63489217,3.627,0.123,70.70071,29.071,39.171,46.604,51.461,53.353,55.635,1298.341,1265.905,1304.789,1292.692,4.204,2.793,23.011,21.038,2.139,52.003
812,0.643290062,0.643290062,0.422720942,0.636743168,0.634827105,3.625,0.122,70.70076,28.076,39.891,44.278,51.968,53.279,55.649,1298.399,1267.678,1296.041,1283.536,4.376,2.795,23.148,21.036,2.141,53.073
812.5,0.643345779,0.643345779,0.422561998,0.636519029,0.634763496,3.625,0.122,70.70076,28.076,39.891,44.278,51.968,53.279,55.649,1298.399,1267.678,1296.041,1283.536,4.376,2.795,23.148,21.036,2.141,53.073
813,0.643420102,0.643420102,0.467450491,0.636250409,0.634747858,3.626,0.124,70.70076,29.076,39.002,45.452,51.698,53.372,55.078,1300.498,1268.896,1296.464,1283.536,4.034,2.792,23.013,21.036,2.202,52.072
813.5,0.643459005,0.643459005,0.531211973,0.636019966,0.634754598,3.626,0.124,70.70076,29.076,39.002,45.452,51.698,53.372,55.078,1300.498,1268.896,1296.464,1283.536,4.034,2.792,23.013,21.036,2.202,52.072
814,0.643447514,0.643447514,0.585155986,0.635918915,0.634727736,3.626,0.121,70.70105,28.105,38.763,46.901,51.198,53.113,55.064,1298.381,1265.279,1304.675,1291.407,4.122,2.795,23.088,21.038,2.065,52.053
814.5,0.643391082,0.643391082,0.617408755,0.635982959,0.634648345,3.626,0.121,70.70105,28.105,38.763,46.901,51.198,53.113,55.064,1298.381,1265.279,1304.675,1291.407,4.122,2.795,23.088,21.038,2.065,52.053
815,0.643281519,0.643281519,0.631812144,0.636166863,0.634545144,3.625,0.123,70.70066,28.066,39.948,44.145,51.932,53.286,55.771,1298.495,1267.791,1301.325,1287.099,4.875,2.794,23.171,21.036,2.137,52.043
815.5,0.643114247,0.643114247,0.636759662,0.636398458,0.634449373,3.625,0.123,70.70066,28.066,39.948,44.145,51.932,53.286,55.771,1298.495,1267.791,1301.325,1287.099,4.875,2.794,23.171,21.036,2.137,52.043
816,0.642932493,0.642932493,0.63810486,0.636651505,0.634366672,3.625,0.121,70.70081,29.081,39.072,44.005,51.665,53.334,55.692,1296.407,1264.573,1300.878,1286.072,4.907,2.795,23.067,21.038,2.137,52.046
816.5,0.642812889,0.642812889,0.638420084,0.636939096,0.634311392,3.625,0.121,70.70081,29.081,39.072,44.005,51.665,53.334,55.692,1296.407,1264.573,1300.878,1286.072,4.907,2.795,23.067,21.038,2.137,52.046
817,0.642795169,0.642795169,0.638494699,0.637241771,0.634340251,3.625,0.122,70.70066,29.066,38.148,45.805,51.195,53.296,55.748,1299.475,1267.986,1303.667,1289.494,4.869,2.793,23.068,21.038,2.139,52.035
817.5,0.642849576,0.642849576,0.638511355,0.637481415,0.634498759,3.625,0.122,70.70066,29.066,38.148,45.805,51.195,53.296,55.748,1299.475,1267.986,1303.667,1289.494,4.869,2.793,23.068,21.038,2.139,52.035
818,0.642916505,0.642916505,0.638529075,0.637579905,0.634732004,3.626,0.125,70.70081,29.081,38.154,46.851,51.035,53.003,55.079,1299.479,1267.986,1305.781,1292.661,4.375,2.793,23.096,21.036,2.141,52.042
818.5,0.642955409,0.642955409,0.638577615,0.63752637,0.634898124,3.626,0.125,70.70081,29.081,38.154,46.851,51.035,53.003,55.079,1299.479,1267.986,1305.781,1292.661,4.375,2.793,23.096,21.036,2.141,52.042
819,0.64295111,0.64295111,0.638656169,0.63738297,0.634888848,3.625,0.125,70.70071,29.071,38.017,44.739,51.896,53.266,55.715,1301.501,1268.124,1302.805,1289.582,4.869,2.792,23.009,21.036,2.137,51.031
819.5,0.642894678,0.642894678,0.638719341,0.637239809,0.634714401,3.625,0.125,70.70071,29.071,38.017,44.739,51.896,53.266,55.715,1301.501,1268.124,1302.805,1289.582,4.869,2.792,23.009,21.036,2.137,51.031
820,0.642777989,0.642777989,0.638719274,0.637168449,0.634472777,3.626,0.122,70.70095,29.095,38.173,44.855,51.824,53.209,55.777,1299.483,1267.986,1301.061,1288.156,4.103,2.795,23.017,21.036,2.113,52.062
820.5,0.642611154,0.642611154,0.638655666,0.637199897,0.634266166,3.626,0.122,70.70095,29.095,38.173,44.855,51.824,53.209,55.777,1299.483,1267.986,1301.061,1288.156,4.103,2.795,23.017,21.036,2.113,52.062
821,0.642438742,0.642438742,0.63857503,0.637311324,0.634151693,3.625,0.122,70.70076,29.076,38.154,45.787,51.005,53.278,55.742,1301.481,1268.067,1301.464,1288.099,4.673,2.793,23.068,21.038,2.139,53.065
821.5,0.642327466,0.642327466,0.638518598,0.637412247,0.634144237,3.625,0.122,70.70076,29.076,38.154,45.787,51.005,53.278,55.742,1301.481,1268.067,1301.464,1288.099,4.673,2.793,23.068,21.038,2.139,53.065
822,0.642327466,0.642327466,0.63847818,0.637374725,0.634236214,3.626,0.124,70.70076,29.076,38.183,46.841,51.347,53.234,55.801,1302.499,1270.083,1297.455,1284.962,4.173,2.796,23.068,21.038,2.141,52.005
822.5,0.642438742,0.642438742,0.63841342,0.637135081,0.634403049,3.626,0.124,70.70076,29.076,38.183,46.841,51.347,53.234,55.801,1302.499,1270.083,1297.455,1284.962,4.173,2.796,23.068,21.038,2.141,52.005
823,0.642611221,0.642611221,0.638305854,0.636771505,0.634600174,3.626,0.122,70.70095,29.095,38.154,44.728,51.934,53.169,55.772,1300.484,1268.498,1300.805,1287.072,4.042,2.795,23.068,21.036,2.069,52.005
823.5,0.642778492,0.642778492,0.638177486,0.636436962,0.634775337,3.626,0.122,70.70095,29.095,38.154,44.728,51.934,53.169,55.772,1300.484,1268.498,1300.805,1287.072,4.042,2.795,23.068,21.036,2.069,52.005
824,0.642897264,0.642897264,0.638056499,0.63621797,0.634894175,3.625,0.121,70.701,29.001,39.171,44.096,51.946,53.193,55.072,1302.461,1270.261,1298.114,1284.133,4.914,2.808,23.148,21.036,2.139,52.046
824.5,0.642961587,0.642961587,0.637944071,0.636105979,0.634951044,3.625,0.121,70.701,29.001,39.171,44.096,51.946,53.193,55.072,1302.461,1270.261,1298.114,1284.133,4.914,2.808,23.148,21.036,2.139,52.046
825,0.642988516,0.642988516,0.637825233,0.636087361,0.634955409,3.626,0.122,70.701,29.001,38.015,45.801,51.575,53.135,55.721,1301.447,1268.124,1301.577,1289.027,4.015,2.795,23.071,21.036,2.141,51.065
825.5,0.642997281,0.642997281,0.637705629,0.63618226,0.634916505,3.626,0.122,70.701,29.001,38.015,45.801,51.575,53.135,55.721,1301.447,1268.124,1301.577,1289.027,4.015,2.795,23.071,21.036,2.141,51.065
826,0.643021646,0.643021646,0.637647611,0.636404965,0.634872261,3.625,0.122,70.70085,29.085,38.148,45.731,51.266,53.244,55.755,1295.482,1263.549,1303.057,1290.608,4.325,2.792,23.171,21.039,2.135,52.035
826.5,0.643166514,0.643166514,0.63779466,0.636782458,0.634965776,3.625,0.122,70.70085,29.085,38.148,45.731,51.266,53.244,55.755,1295.482,1263.549,1303.057,1290.608,4.325,2.792,23.171,21.039,2.135,52.035
827,0.643878584,0.643878584,0.638561115,0.637676939,0.635712625,3.625,0.121,70.70076,29.076,38.225,44.746,51.992,53.176,55.069,1298.417,1266.734,1294.187,1281.255,4.061,2.793,23.109,21.038,2.135,53.039
827.5,0.646639501,0.646639501,0.641237212,0.640553456,0.638659333,3.625,0.121,70.70076,29.076,38.225,44.746,51.992,53.176,55.069,1298.417,1266.734,1294.187,1281.255,4.061,2.793,23.109,21.038,2.135,53.039
828,0.654863839,0.654863839,0.648476174,0.648909105,0.647261583,3.625,0.123,70.70085,29.085,38.281,44.861,51.841,53.224,55.812,1299.483,1266.531,1299.984,1285.016,4.369,2.795,23.046,21.036,2.208,51.073
828.5,0.673486036,0.673486036,0.662691575,0.66783698,0.666491125,3.625,0.123,70.70085,29.085,38.281,44.861,51.841,53.224,55.812,1299.483,1266.531,1299.984,1285.016,4.369,2.795,23.046,21.036,2.208,51.073
829,0.704867193,0.704867193,0.680310931,0.699826668,0.698711012,3.625,0.122,70.70076,29.076,38.307,44.721,51.995,53.172,55.721,1301.395,1268.124,1304.634,1290.578,4.723,2.008,23.171,21.038,2.137,52.046
829.5,0.74234709,0.74234709,0.685941397,0.738142364,0.737089007,3.625,0.122,70.70076,29.076,38.307,44.721,51.995,53.172,55.721,1301.395,1268.124,1304.634,1290.578,4.723,2.008,23.171,21.038,2.137,52.046
830,0.769536147,0.769536147,0.658911946,0.766053444,0.764843944,4.974,0.839,0.00025,27.025,32.217,44.397,51.974,55.027,55.567,1301.626,1266.124,1307.013,1291.885,4.521,4.796,23.994,22.036,1.047,50.909
830.5,0.771296068,0.771296068,0.59586326,0.768035917,0.766493025,4.974,0.839,0.00025,27.025,32.217,44.397,51.974,55.027,55.567,1301.626,1266.124,1307.013,1291.885,4.521,4.796,23.994,22.036,1.047,50.909
831,0.747309282,0.747309282,0.525690105,0.743672267,0.741770098,3.637,0.176,69.69983,28.983,39.772,46.067,51.532,53.298,55.748,1298.433,1265.393,1302.049,1288.125,4.844,2.794,23.089,21.036,2.141,51.022
831.5,0.712228142,0.712228142,0.49000607,0.707868628,0.705743192,3.637,0.176,69.69983,28.983,39.772,46.067,51.532,53.298,55.748,1298.433,1265.393,1302.049,1288.125,4.844,2.794,23.089,21.036,2.141,51.022
832,0.682297608,0.682297608,0.50537515,0.677228595,0.675052414,3.637,0.176,70.70007,29.007,39.264,46.269,51.685,53.179,55.685,1299.444,1265.133,1299.903,1285.844,4.654,2.796,23.089,21.034,2.204,51.023
832.5,0.664337129,0.664337129,0.552072978,0.658781526,0.656643534,3.637,0.176,70.70007,29.007,39.264,46.269,51.685,53.179,55.685,1299.444,1265.133,1299.903,1285.844,4.654,2.796,23.089,21.034,2.204,51.023
833,0.656256994,0.656256994,0.598739515,0.650460802,0.648371187,3.636,0.173,70.70007,28.007,39.968,46.426,51.325,53.258,55.763,1298.434,1266.848,1296.415,1282.422,4.578,2.795,23.138,21.034,2.139,51.015
833.5,0.653347724,0.653347724,0.628490055,0.647493236,0.645442088,3.636,0.173,70.70007,28.007,39.968,46.426,51.325,53.258,55.763,1298.434,1266.848,1296.415,1282.422,4.578,2.795,23.138,21.034,2.139,51.015
834,0.652340236,0.652340236,0.641963821,0.646537901,0.644498657,3.636,0.171,70.70022,28.022,39.876,46.299,51.824,53.229,55.717,1296.473,1263.175,1298.683,1285.989,4.939,2.795,23.126,21.036,2.153,52.018
834.5,0.651856425,0.651856425,0.646388148,0.646146092,0.644057434,3.636,0.171,70.70022,28.022,39.876,46.299,51.824,53.229,55.717,1296.473,1263.175,1298.683,1285.989,4.939,2.795,23.126,21.036,2.153,52.018
835,0.651500049,0.651500049,0.64739269,0.645882168,0.643680767,3.634,0.166,70.70061,28.061,39.801,46.564,51.368,53.169,55.338,1297.263,1265.142,1300.163,1287.757,4.705,2.793,23.171,21.036,2.134,53.019
835.5,0.651059549,0.651059549,0.64750967,0.645649264,0.64331204,3.634,0.166,70.70061,28.061,39.801,46.564,51.368,53.169,55.338,1297.263,1265.142,1300.163,1287.757,4.705,2.793,23.171,21.036,2.134,53.019
836,0.649707002,0.649707002,0.64745454,0.645447573,0.642971775,3.636,0.167,70.70056,28.056,39.746,46.128,51.362,53.207,55.828,1299.466,1265.019,1301.096,1288.384,4.787,2.802,23.171,21.036,1.135,51.096
836.5,0.644608872,0.644608872,0.647325456,0.645319205,0.642674111,3.636,0.167,70.70056,28.056,39.746,46.128,51.362,53.207,55.828,1299.466,1265.019,1301.096,1288.384,4.787,2.802,23.171,21.036,1.135,51.096
837,0.628838516,0.628838516,0.647125982,0.645292209,0.642422726,3.634,0.165,70.70061,29.061,39.009,46.142,51.474,53.189,55.701,1299.356,1267.929,1299.269,1286.046,4.053,2.794,23.148,21.038,2.063,52.005
837.5,0.590879992,0.590879992,0.646902994,0.645347053,0.642229598,3.634,0.165,70.70061,29.061,39.009,46.142,51.474,53.189,55.701,1299.356,1267.929,1299.269,1286.046,4.053,2.794,23.148,21.038,2.063,52.005
838,0.519900553,0.519900553,0.646755094,0.64542534,0.642104179,3.634,0.163,70.70061,29.061,39.145,45.022,51.027,53.153,55.724,1298.043,1265.848,1298.789,1284.133,4.743,2.793,23.068,21.038,1.141,51.997
838.5,0.416631886,0.416631886,0.64676255,0.645480463,0.64203811,3.634,0.163,70.70061,29.061,39.145,45.022,51.027,53.153,55.724,1298.043,1265.848,1298.789,1284.133,4.743,2.793,23.068,21.038,1.141,51.997
839,0.299684897,0.299684897,0.646932812,0.645516382,0.642008831,3.633,0.016,70.70066,28.066,38.885,46.821,51.455,53.122,55.129,1300.234,1267.001,1297.553,1285.848,4.312,2.793,23.128,21.034,1.139,52.985
839.5,0.196727647,0.196727647,0.647194704,0.645563613,0.641991739,3.633,0.016,70.70066,28.066,38.885,46.821,51.455,53.122,55.129,1300.234,1267.001,1297.553,1285.848,4.312,2.793,23.128,21.034,1.139,52.985
840,0.12706354,0.12706354,0.647434178,0.645617253,0.641964743,3.633,0.162,70.70071,28.071,38.096,45.737,51.686,53.122,55.716,1299.357,1266.076,1305.643,1292.049,4.318,2.793,23.109,21.036,2.141,51.041
840.5,0.093986071,0.093986071,0.647544581,0.645616538,0.641908311,3.633,0.162,70.70071,28.071,38.096,45.737,51.686,53.122,55.716,1299.357,1266.076,1305.643,1292.049,4.318,2.793,23.109,21.036,2.141,51.041
841,0.092685367,0.092685367,0.647473087,0.6454977,0.641814186,3.634,0.163,70.70071,29.071,38.073,45.787,51.215,53.174,55.748,1302.354,1269.261,1303.943,1290.551,4.325,2.795,23.149,21.036,2.139,52.006
841.5,0.120362489,0.120362489,0.647250099,0.645266384,0.641702473,3.634,0.163,70.70071,29.071,38.073,45.787,51.215,53.174,55.748,1302.354,1269.261,1303.943,1290.551,4.325,2.795,23.149,21.036,2.139,52.006
842,0.174181984,0.174181984,0.646974353,0.64501112,0.64158316,3.634,0.016,70.70071,29.071,38.157,46.733,51.458,53.013,55.686,1298.377,1265.336,1302.448,1289.041,4.983,2.796,23.148,21.038,2.134,52.008
842.5,0.239388744,0.239388744,0.646743194,0.644835084,0.641322622,3.634,0.016,70.70071,29.071,38.157,46.733,51.458,53.013,55.686,1298.377,1265.336,1302.448,1289.041,4.983,2.796,23.148,21.038,2.134,52.008
843,0.286637128,0.286637128,0.646584205,0.644769953,0.640134113,3.634,0.161,70.70076,29.076,38.174,45.512,51.084,53.177,55.733,1300.043,1267.441,1304.895,1292.806,4.204,2.796,23.112,21.036,1.202,51.993
843.5,0.291755482,0.291755482,0.646463886,0.644760909,0.635375399,3.634,0.161,70.70076,29.076,38.174,45.512,51.084,53.177,55.733,1300.043,1267.441,1304.895,1292.806,4.204,2.796,23.112,21.036,1.202,51.993
844,0.261488567,0.261488567,0.646358403,0.64473398,0.621050346,3.634,0.016,70.70071,29.071,38.219,45.863,51.883,53.161,55.731,1296.461,1263.573,1304.797,1291.178,4.122,2.773,23.108,21.036,1.067,51.989
844.5,0.233845911,0.233845911,0.646293922,0.644669936,0.588620826,3.634,0.016,70.70071,29.071,38.219,45.863,51.883,53.161,55.731,1296.461,1263.573,1304.797,1291.178,4.122,2.773,23.108,21.036,1.067,51.989
845,0.248168524,0.248168524,0.64631427,0.644613946,0.534213084,3.632,0.156,70.70071,29.071,38.194,44.958,51.952,53.148,55.412,1298.071,1265.052,1299.789,1286.958,4.622,2.795,23.148,21.036,2.137,53.062
845.5,0.31329644,0.31329644,0.646424673,0.644621401,0.469839663,3.632,0.156,70.70071,29.071,38.194,44.958,51.952,53.148,55.412,1298.071,1265.052,1299.789,1286.958,4.622,2.795,23.148,21.036,2.137,53.062
846,0.400757962,0.400757962,0.646572305,0.644699754,0.424436018,3.633,0.158,70.70071,29.071,39.177,45.121,51.697,53.174,55.703,1297.374,1265.199,1303.022,1290.323,4.439,2.795,23.171,21.038,1.088,51.987
846.5,0.465726386,0.465726386,0.646675689,0.644802702,0.424380895,3.633,0.158,70.70071,29.071,39.177,45.121,51.697,53.174,55.703,1297.374,1265.199,1303.022,1290.323,4.439,2.795,23.171,21.038,1.088,51.987
847,0.478938561,0.478938561,0.646675622,0.644869765,0.469670201,3.633,0.016,70.7009,29.009,39.174,44.049,51.714,53.218,55.505,1298.296,1266.962,1300.984,1286.015,4.964,2.792,23.009,21.036,2.141,53.034
847.5,0.44639923,0.44639923,0.646571802,0.644861,0.533940674,3.633,0.016,70.7009,29.009,39.174,44.049,51.714,53.218,55.505,1298.296,1266.962,1300.984,1286.015,4.964,2.792,23.009,21.036,2.141,53.034
848,0.400562529,0.400562529,0.64642182,0.644764793,0.588317272,3.633,0.159,70.70081,29.081,39.248,46.066,51.494,53.193,55.077,1299.423,1267.986,1295.667,1283.624,4.091,2.793,23.126,21.038,2.137,51.008
848.5,0.368115471,0.368115471,0.64630178,0.644597085,0.620857911,3.633,0.159,70.70081,29.081,39.248,46.066,51.494,53.193,55.077,1299.423,1267.986,1295.667,1283.624,4.091,2.793,23.126,21.038,2.137,51.008
849,0.345842294,0.345842294,0.646250071,0.644399759,0.635447151,3.634,0.158,70.70081,29.081,38.274,45.751,51.527,53.021,55.724,1299.419,1265.246,1304.618,1292.407,4.147,2.794,23.009,21.036,2.122,52.004
849.5,0.313132517,0.313132517,0.6462327,0.64422416,0.640530929,3.634,0.158,70.70081,29.081,38.274,45.751,51.527,53.021,55.724,1299.419,1265.246,1304.618,1292.407,4.147,2.794,23.009,21.036,2.122,52.004
850,0.266016193,0.266016193,0.646165419,0.644103239,0.641943407,3.634,0.016,70.70066,29.066,38.292,45.839,51.825,53.285,55.788,1303.476,1271.399,1304.024,1291.521,4.521,2.794,23.017,21.036,1.139,53.928
850.5,0.228558213,0.228558213,0.645988947,0.644038479,0.642195181,3.634,0.016,70.70066,29.066,38.292,45.839,51.825,53.285,55.788,1303.476,1271.399,1304.024,1291.521,4.521,2.794,23.017,21.036,1.139,53.928
851,0.227209178,0.227209178,0.645733616,0.64401155,0.642061313,3.633,0.156,70.7009,29.009,39.315,46.285,51.503,53.295,55.797,1299.483,1266.133,1299.529,1286.274,4.395,2.792,23.089,21.036,2.063,52.069
851.5,0.259381533,0.259381533,0.6455023,0.644003222,0.641782766,3.633,0.156,70.7009,29.009,39.315,46.285,51.503,53.295,55.797,1299.483,1266.133,1299.529,1286.274,4.395,2.792,23.089,21.036,2.063,52.069
852,0.291923006,0.291923006,0.645383395,0.644003156,0.641452905,3.632,0.155,70.70085,29.085,39.156,44.468,51.994,53.263,55.772,1298.428,1265.109,1304.448,1291.464,4.092,2.795,23.092,21.039,2.092,52.077
852.5,0.292177397,0.292177397,0.645382243,0.644011047,0.640969536,3.632,0.155,70.70085,29.085,39.156,44.468,51.994,53.263,55.772,1298.428,1265.109,1304.448,1291.464,4.092,2.795,23.092,21.039,2.092,52.077
853,0.260927764,0.260927764,0.645433734,0.64403576,0.639583836,3.632,0.157,70.70105,29.105,39.099,46.142,51.088,53.328,55.816,1301.475,1268.018,1304.976,1291.407,4.464,2.783,23.171,21.038,2.139,52.008
853.5,0.233610171,0.233610171,0.645472638,0.644091756,0.634705517,3.632,0.157,70.70105,29.105,39.099,46.142,51.088,53.328,55.816,1301.475,1268.018,1304.976,1291.407,4.464,2.783,23.171,21.038,2.139,52.008
854,0.249403794,0.249403794,0.645483777,0.644185681,0.620378315,3.632,0.155,70.70095,29.095,39.122,45.032,51.009,53.306,55.776,1298.479,1267.962,1294.496,1281.312,4.895,2.794,23.128,21.036,2.067,51.076
